data,produto_id,categoria,vendas_qtd,estoque_qtd,preco_unitario,promocao
2023-07-19,PROD_2,Bebida,17,93,9.54,1
2023-07-19,PROD_3,Alimento,12,87,12.21,1
2023-07-19,PROD_4,Higiene,12,117,16.4,0
2023-07-19,PROD_5,Bebida,7,147,8.54,0
2023-07-19,PROD_6,Bebida,11,123,21.44,0
2023-07-19,PROD_7,Alimento,8,91,8.14,0
2023-07-19,PROD_8,Alimento,11,157,20.48,0
2023-07-19,PROD_9,Higiene,15,62,17.42,1
2023-07-19,PROD_10,Bebida,4,99,17.5,0
2023-07-20,PROD_1,Bebida,9,72,17.32,0
2023-07-20,PROD_2,Bebida,9,108,12.54,0
2023-07-20,PROD_3,Alimento,11,155,12.55,1
2023-07-20,PROD_4,Alimento,7,136,13.84,0
2023-07-20,PROD_5,Alimento,12,171,10.38,0
2023-07-20,PROD_6,Alimento,15,141,8.28,1
2023-07-20,PROD_7,Higiene,28,91,4.2,1
2023-07-20,PROD_8,Alimento,17,69,15.48,1
2023-07-20,PROD_9,Alimento,18,77,22.79,1
2023-07-20,PROD_10,Higiene,17,145,7.68,0
2023-07-21,PROD_1,Bebida,26,127,3.56,1
2023-07-21,PROD_2,Higiene,9,89,15.74,0
2023-07-21,PROD_3,Alimento,11,119,22.98,0
2023-07-21,PROD_4,Alimento,14,154,17.7,0
2023-07-21,PROD_5,Alimento,13,88,21.47,0
2023-07-21,PROD_6,Higiene,6,176,15.63,0
2023-07-21,PROD_7,Higiene,5,135,8.28,0
2023-07-21,PROD_8,Bebida,12,165,24.15,0
2023-07-21,PROD_9,Alimento,10,184,5.04,0
2023-07-21,PROD_10,Bebida,13,101,3.83,0
2023-07-22,PROD_1,Bebida,16,170,9.07,0
2023-07-22,PROD_2,Bebida,9,67,4.37,0
2023-07-22,PROD_3,Alimento,14,123,19.61,0
2023-07-22,PROD_4,Alimento,7,194,13.16,0
2023-07-22,PROD_5,Higiene,3,151,19.73,0
2023-07-22,PROD_6,Alimento,18,64,8.33,0
2023-07-22,PROD_7,Alimento,8,190,14.92,0
2023-07-22,PROD_8,Bebida,9,166,13.0,0
2023-07-22,PROD_9,Bebida,9,184,22.96,0
2023-07-22,PROD_10,Higiene,8,100,20.58,0
2023-07-23,PROD_1,Bebida,3,80,24.1,0
2023-07-23,PROD_2,Alimento,13,123,19.28,0
2023-07-23,PROD_3,Alimento,10,189,22.8,0
2023-07-23,PROD_4,Alimento,28,158,15.74,1
2023-07-23,PROD_5,Higiene,7,109,12.95,0
2023-07-23,PROD_6,Bebida,22,125,4.25,1
2023-07-23,PROD_7,Bebida,24,52,13.13,1
2023-07-23,PROD_8,Alimento,18,139,23.9,1
2023-07-23,PROD_9,Higiene,16,104,18.3,1
2023-07-23,PROD_10,Bebida,8,184,17.92,0
2023-07-24,PROD_1,Higiene,12,68,20.96,0
2023-07-24,PROD_2,Higiene,16,94,21.39,0
2023-07-24,PROD_3,Bebida,8,130,24.12,0
2023-07-24,PROD_4,Higiene,5,137,7.99,0
2023-07-24,PROD_5,Higiene,11,144,8.03,0
2023-07-24,PROD_6,Bebida,6,139,9.52,0
2023-07-24,PROD_7,Bebida,13,135,17.93,1
2023-07-24,PROD_8,Higiene,14,181,18.24,0
2023-07-24,PROD_9,Higiene,8,54,16.87,0
2023-07-24,PROD_10,Bebida,16,79,13.99,1
2023-07-25,PROD_1,Higiene,16,65,19.87,1
2023-07-25,PROD_2,Bebida,14,162,24.96,0
2023-07-25,PROD_3,Higiene,9,66,12.79,0
2023-07-25,PROD_4,Higiene,10,104,12.68,0
2023-07-25,PROD_5,Bebida,16,160,12.61,0
2023-07-25,PROD_6,Higiene,11,94,11.97,0
2023-07-25,PROD_7,Higiene,10,131,7.52,0
2023-07-25,PROD_8,Higiene,10,87,17.93,0
2023-07-25,PROD_9,Bebida,9,98,13.7,0
2023-07-25,PROD_10,Bebida,21,176,24.38,1
2023-07-26,PROD_1,Alimento,9,118,23.98,0
2023-07-26,PROD_2,Alimento,21,128,4.23,1
2023-07-26,PROD_3,Higiene,8,79,16.27,0
2023-07-26,PROD_4,Bebida,9,56,14.96,0
2023-07-26,PROD_5,Higiene,8,135,19.87,0
2023-07-26,PROD_6,Higiene,20,131,8.35,1
2023-07-26,PROD_7,Higiene,10,103,4.41,0
2023-07-26,PROD_8,Bebida,7,191,8.1,0
2023-07-26,PROD_9,Higiene,14,198,4.6,1
2023-07-26,PROD_10,Alimento,8,76,20.75,0
2023-07-27,PROD_1,Alimento,11,102,23.81,0
2023-07-27,PROD_2,Higiene,14,150,17.26,0
2023-07-27,PROD_3,Bebida,11,66,3.91,0
2023-07-27,PROD_4,Bebida,14,181,21.49,0
2023-07-27,PROD_5,Alimento,11,108,19.19,0
2023-07-27,PROD_6,Alimento,10,124,16.19,0
2023-07-27,PROD_7,Higiene,29,102,11.31,1
2023-07-27,PROD_8,Bebida,9,128,16.33,0
2023-07-27,PROD_9,Bebida,17,131,20.31,1
2023-07-27,PROD_10,Bebida,5,166,3.88,0
2023-07-28,PROD_1,Alimento,11,86,6.49,0
2023-07-28,PROD_2,Bebida,19,78,12.81,1
2023-07-28,PROD_3,Higiene,18,187,18.72,1
2023-07-28,PROD_4,Bebida,8,80,16.51,0
2023-07-28,PROD_5,Alimento,6,199,12.25,0
2023-07-28,PROD_6,Bebida,12,174,17.13,0
2023-07-28,PROD_7,Bebida,9,192,15.23,0
2023-07-28,PROD_8,Alimento,11,59,16.19,0
2023-07-28,PROD_9,Alimento,4,194,6.07,0
2023-07-28,PROD_10,Alimento,11,61,5.39,0
2023-07-29,PROD_1,Higiene,10,168,14.9,0
2023-07-29,PROD_2,Alimento,12,109,16.28,0
2023-07-29,PROD_3,Alimento,19,167,10.59,1
2023-07-29,PROD_4,Bebida,10,116,20.39,0
2023-07-29,PROD_5,Alimento,12,116,17.11,0
2023-07-29,PROD_6,Higiene,17,186,11.95,1
2023-07-29,PROD_7,Bebida,13,63,12.09,1
2023-07-29,PROD_8,Bebida,6,138,13.6,0
2023-07-29,PROD_9,Higiene,16,126,11.94,0
2023-07-29,PROD_10,Bebida,14,128,18.26,0
2023-07-30,PROD_1,Alimento,13,64,15.12,0
2023-07-30,PROD_2,Higiene,4,181,12.48,0
2023-07-30,PROD_3,Bebida,9,78,12.16,0
2023-07-30,PROD_4,Alimento,6,79,19.04,0
2023-07-30,PROD_5,Higiene,8,173,4.65,0
2023-07-30,PROD_6,Higiene,18,103,14.55,1
2023-07-30,PROD_7,Bebida,8,51,6.95,0
2023-07-30,PROD_8,Higiene,9,116,23.52,0
2023-07-30,PROD_9,Alimento,12,80,11.58,0
2023-07-30,PROD_10,Higiene,13,64,4.99,0
2023-07-31,PROD_1,Higiene,5,83,24.22,0
2023-07-31,PROD_2,Bebida,8,73,11.03,0
2023-07-31,PROD_3,Alimento,14,61,18.73,1
2023-07-31,PROD_4,Alimento,13,104,13.19,0
2023-07-31,PROD_5,Higiene,8,145,14.78,0
2023-07-31,PROD_6,Alimento,9,142,21.74,0
2023-07-31,PROD_7,Higiene,7,107,10.89,0
2023-07-31,PROD_8,Alimento,9,84,14.69,0
2023-07-31,PROD_9,Bebida,21,79,6.25,1
2023-07-31,PROD_10,Bebida,12,176,4.0,0
2023-08-01,PROD_1,Bebida,13,102,12.41,0
2023-08-01,PROD_2,Alimento,8,53,22.84,0
2023-08-01,PROD_3,Bebida,12,65,9.21,0
2023-08-01,PROD_4,Higiene,16,79,6.28,0
2023-08-01,PROD_5,Bebida,16,148,11.79,1
2023-08-01,PROD_6,Bebida,17,136,8.18,1
2023-08-01,PROD_7,Alimento,4,95,15.36,0
2023-08-01,PROD_8,Bebida,10,193,5.03,0
2023-08-01,PROD_9,Alimento,4,50,16.05,0
2023-08-01,PROD_10,Alimento,23,130,3.98,1
2023-08-02,PROD_1,Alimento,20,123,6.14,1
2023-08-02,PROD_2,Bebida,9,172,5.65,0
2023-08-02,PROD_3,Bebida,13,78,8.92,0
2023-08-02,PROD_4,Alimento,18,198,23.93,1
2023-08-02,PROD_5,Alimento,16,151,22.67,1
2023-08-02,PROD_6,Bebida,23,50,15.85,1
2023-08-02,PROD_7,Alimento,9,130,24.83,0
2023-08-02,PROD_8,Alimento,7,70,15.94,0
2023-08-02,PROD_9,Bebida,4,152,23.87,0
2023-08-02,PROD_10,Bebida,6,75,13.11,0
2023-08-03,PROD_1,Bebida,6,76,22.53,0
2023-08-03,PROD_2,Bebida,10,136,5.43,0
2023-08-03,PROD_3,Higiene,9,149,6.69,0
2023-08-03,PROD_4,Higiene,11,146,3.84,0
2023-08-03,PROD_5,Alimento,10,75,17.52,0
2023-08-03,PROD_6,Bebida,4,76,19.7,0
2023-08-03,PROD_7,Bebida,7,67,19.52,0
2023-08-03,PROD_8,Bebida,11,126,13.16,0
2023-08-03,PROD_9,Higiene,9,132,9.79,0
2023-08-03,PROD_10,Higiene,12,81,24.88,0
2023-08-04,PROD_1,Bebida,9,195,19.34,0
2023-08-04,PROD_2,Alimento,16,72,10.65,0
2023-08-04,PROD_3,Alimento,7,129,5.9,0
2023-08-04,PROD_4,Alimento,10,91,17.74,0
2023-08-04,PROD_5,Bebida,6,157,8.65,0
2023-08-04,PROD_6,Bebida,12,157,8.21,0
2023-08-04,PROD_7,Higiene,9,158,22.21,0
2023-08-04,PROD_8,Higiene,12,146,21.69,0
2023-08-04,PROD_9,Bebida,10,194,22.25,0
2023-08-04,PROD_10,Higiene,12,165,7.31,0
2023-08-05,PROD_1,Alimento,13,57,24.29,0
2023-08-05,PROD_2,Alimento,8,149,21.05,0
2023-08-05,PROD_3,Alimento,7,96,5.49,0
2023-08-05,PROD_4,Higiene,15,107,10.8,1
2023-08-05,PROD_5,Alimento,11,190,20.42,0
2023-08-05,PROD_6,Bebida,13,112,7.21,0
2023-08-05,PROD_7,Bebida,9,119,23.61,0
2023-08-05,PROD_8,Higiene,13,81,9.37,0
2023-08-05,PROD_9,Alimento,6,72,23.68,0
2023-08-05,PROD_10,Alimento,12,150,19.12,0
2023-08-06,PROD_1,Higiene,7,146,13.56,0
2023-08-06,PROD_2,Higiene,14,53,12.67,0
2023-08-06,PROD_3,Alimento,12,82,7.15,0
2023-08-06,PROD_4,Higiene,11,137,24.11,0
2023-08-06,PROD_5,Alimento,10,190,4.7,0
2023-08-06,PROD_6,Higiene,23,73,4.94,1
2023-08-06,PROD_7,Higiene,5,196,17.76,0
2023-08-06,PROD_8,Higiene,10,95,19.76,0
2023-08-06,PROD_9,Alimento,13,74,23.42,0
2023-08-06,PROD_10,Bebida,12,127,7.3,0
2023-08-07,PROD_1,Alimento,7,56,3.95,0
2023-08-07,PROD_2,Bebida,13,158,12.96,0
2023-08-07,PROD_3,Bebida,5,174,5.51,0
2023-08-07,PROD_4,Higiene,25,63,21.98,1
2023-08-07,PROD_5,Higiene,8,137,15.31,0
2023-08-07,PROD_6,Bebida,11,98,15.25,0
2023-08-07,PROD_7,Bebida,9,188,5.54,0
2023-08-07,PROD_8,Higiene,13,168,12.77,0
2023-08-07,PROD_9,Bebida,5,52,3.58,0
2023-08-07,PROD_10,Higiene,17,174,7.27,0
2023-08-08,PROD_1,Higiene,9,55,21.51,0
2023-08-08,PROD_2,Higiene,16,167,22.28,0
2023-08-08,PROD_3,Higiene,12,170,22.69,0
2023-08-08,PROD_4,Bebida,20,126,6.24,1
2023-08-08,PROD_5,Alimento,7,156,24.14,0
2023-08-08,PROD_6,Higiene,18,65,23.06,1
2023-08-08,PROD_7,Alimento,19,115,21.88,1
2023-08-08,PROD_8,Alimento,8,178,15.65,0
2023-08-08,PROD_9,Higiene,3,61,24.1,0
2023-08-08,PROD_10,Bebida,7,166,21.8,0
2023-08-09,PROD_1,Alimento,12,112,13.35,0
2023-08-09,PROD_2,Higiene,11,95,9.47,0
2023-08-09,PROD_3,Higiene,19,71,14.46,1
2023-08-09,PROD_4,Bebida,11,100,23.97,0
2023-08-09,PROD_5,Bebida,9,184,4.18,0
2023-08-09,PROD_6,Bebida,9,58,10.45,0
2023-08-09,PROD_7,Alimento,15,122,12.19,1
2023-08-09,PROD_8,Bebida,11,175,17.93,0
2023-08-09,PROD_9,Alimento,8,198,8.04,0
2023-08-09,PROD_10,Higiene,12,100,12.97,0
2023-08-10,PROD_1,Bebida,22,74,6.45,1
2023-08-10,PROD_2,Bebida,10,67,10.81,1
2023-08-10,PROD_3,Higiene,24,85,9.13,1
2023-08-10,PROD_4,Alimento,7,121,21.77,0
2023-08-10,PROD_5,Alimento,13,55,20.74,0
2023-08-10,PROD_6,Bebida,8,111,21.2,0
2023-08-10,PROD_7,Bebida,7,71,15.95,0
2023-08-10,PROD_8,Bebida,5,172,9.36,0
2023-08-10,PROD_9,Bebida,12,180,19.9,0
2023-08-10,PROD_10,Higiene,7,70,17.44,0
2023-08-11,PROD_1,Alimento,13,77,23.35,0
2023-08-11,PROD_2,Alimento,9,163,3.79,0
2023-08-11,PROD_3,Alimento,7,62,17.01,0
2023-08-11,PROD_4,Bebida,9,87,11.6,0
2023-08-11,PROD_5,Alimento,11,108,5.12,0
2023-08-11,PROD_6,Bebida,11,185,18.14,0
2023-08-11,PROD_7,Bebida,20,86,15.4,1
2023-08-11,PROD_8,Alimento,12,182,5.06,0
2023-08-11,PROD_9,Alimento,16,53,16.26,0
2023-08-11,PROD_10,Bebida,15,185,13.17,1
2023-08-12,PROD_1,Higiene,8,100,14.31,0
2023-08-12,PROD_2,Higiene,9,50,24.64,0
2023-08-12,PROD_3,Alimento,6,116,15.32,0
2023-08-12,PROD_4,Alimento,10,138,11.65,0
2023-08-12,PROD_5,Higiene,21,138,9.33,0
2023-08-12,PROD_6,Alimento,13,63,13.67,1
2023-08-12,PROD_7,Bebida,14,178,17.99,0
2023-08-12,PROD_8,Higiene,10,71,5.75,0
2023-08-12,PROD_9,Higiene,10,189,10.26,0
2023-08-12,PROD_10,Alimento,9,142,17.1,0
2023-08-13,PROD_1,Higiene,9,71,11.49,0
2023-08-13,PROD_2,Higiene,8,120,23.37,0
2023-08-13,PROD_3,Bebida,9,192,16.43,0
2023-08-13,PROD_4,Higiene,11,159,19.17,0
2023-08-13,PROD_5,Alimento,10,64,3.75,0
2023-08-13,PROD_6,Alimento,5,140,14.06,0
2023-08-13,PROD_7,Bebida,8,90,16.17,0
2023-08-13,PROD_8,Alimento,9,182,12.59,0
2023-08-13,PROD_9,Bebida,6,121,12.52,0
2023-08-13,PROD_10,Bebida,7,101,20.49,0
2023-08-14,PROD_1,Higiene,14,68,6.26,0
2023-08-14,PROD_2,Higiene,8,108,6.73,0
2023-08-14,PROD_3,Alimento,6,61,4.94,0
2023-08-14,PROD_4,Alimento,14,91,7.67,0
2023-08-14,PROD_5,Alimento,9,187,24.03,0
2023-08-14,PROD_6,Alimento,13,197,6.62,0
2023-08-14,PROD_7,Alimento,9,70,4.58,0
2023-08-14,PROD_8,Bebida,21,165,21.76,1
2023-08-14,PROD_9,Bebida,15,170,18.87,0
2023-08-14,PROD_10,Bebida,10,178,14.27,0
2023-08-15,PROD_1,Alimento,22,100,21.22,1
2023-08-15,PROD_2,Alimento,9,130,23.73,0
2023-08-15,PROD_3,Bebida,10,168,3.58,0
2023-08-15,PROD_4,Bebida,11,85,12.34,0
2023-08-15,PROD_5,Bebida,6,83,11.94,0
2023-08-15,PROD_6,Bebida,9,108,15.82,0
2023-08-15,PROD_7,Bebida,10,175,15.77,0
2023-08-15,PROD_8,Higiene,21,192,17.39,1
2023-08-15,PROD_9,Bebida,17,171,11.58,1
2023-08-15,PROD_10,Higiene,11,50,14.49,0
2023-08-16,PROD_1,Bebida,9,85,21.26,0
2023-08-16,PROD_2,Higiene,13,69,20.31,0
2023-08-16,PROD_3,Alimento,13,167,11.2,0
2023-08-16,PROD_4,Bebida,8,125,12.79,0
2023-08-16,PROD_5,Alimento,12,67,16.52,0
2023-08-16,PROD_6,Bebida,9,192,18.07,0
2023-08-16,PROD_7,Alimento,9,69,20.6,0
2023-08-16,PROD_8,Bebida,9,179,19.38,0
2023-08-16,PROD_9,Alimento,8,104,20.79,0
2023-08-16,PROD_10,Higiene,11,160,23.21,0
2023-08-17,PROD_1,Bebida,22,143,21.56,1
2023-08-17,PROD_2,Bebida,16,73,17.81,1
2023-08-17,PROD_3,Higiene,8,188,11.54,0
2023-08-17,PROD_4,Higiene,11,160,12.8,0
2023-08-17,PROD_5,Alimento,17,80,13.49,1
2023-08-17,PROD_6,Higiene,7,90,24.58,0
2023-08-17,PROD_7,Higiene,9,153,10.66,0
2023-08-17,PROD_8,Bebida,5,182,19.0,0
2023-08-17,PROD_9,Bebida,8,62,16.76,0
2023-08-17,PROD_10,Bebida,11,121,16.52,0
2023-08-18,PROD_1,Bebida,8,174,12.48,0
2023-08-18,PROD_2,Higiene,13,114,22.45,0
2023-08-18,PROD_3,Bebida,4,191,22.9,0
2023-08-18,PROD_4,Alimento,13,144,24.3,1
2023-08-18,PROD_5,Bebida,5,102,6.98,0
2023-08-18,PROD_6,Alimento,9,52,6.95,0
2023-08-18,PROD_7,Higiene,12,62,5.05,0
2023-08-18,PROD_8,Higiene,22,195,18.91,1
2023-08-18,PROD_9,Higiene,12,168,5.12,0
2023-08-18,PROD_10,Alimento,10,53,20.74,0
2023-08-19,PROD_1,Bebida,19,146,11.85,1
2023-08-19,PROD_2,Alimento,6,143,23.62,0
2023-08-19,PROD_3,Bebida,15,70,9.11,0
2023-08-19,PROD_4,Bebida,16,85,6.85,0
2023-08-19,PROD_5,Alimento,15,121,8.67,0
2023-08-19,PROD_6,Higiene,8,86,10.42,0
2023-08-19,PROD_7,Higiene,13,122,8.13,0
2023-08-19,PROD_8,Alimento,8,113,12.19,0
2023-08-19,PROD_9,Alimento,6,101,23.22,0
2023-08-19,PROD_10,Bebida,12,59,9.75,0
2023-08-20,PROD_1,Higiene,9,199,8.82,0
2023-08-20,PROD_2,Alimento,24,130,10.95,1
2023-08-20,PROD_3,Alimento,10,181,8.2,0
2023-08-20,PROD_4,Higiene,8,198,10.74,0
2023-08-20,PROD_5,Bebida,6,192,7.09,0
2023-08-20,PROD_6,Higiene,15,71,8.02,0
2023-08-20,PROD_7,Alimento,12,58,19.66,0
2023-08-20,PROD_8,Alimento,16,65,19.03,0
2023-08-20,PROD_9,Higiene,12,92,9.07,0
2023-08-20,PROD_10,Higiene,10,119,7.39,0
2023-08-21,PROD_1,Higiene,9,130,10.31,0
2023-08-21,PROD_2,Bebida,10,74,20.24,0
2023-08-21,PROD_3,Higiene,10,139,16.68,0
2023-08-21,PROD_4,Bebida,8,148,21.31,0
2023-08-21,PROD_5,Bebida,11,134,15.53,0
2023-08-21,PROD_6,Bebida,12,174,23.35,0
2023-08-21,PROD_7,Alimento,10,178,19.9,0
2023-08-21,PROD_8,Alimento,23,101,5.88,1
2023-08-21,PROD_9,Higiene,10,118,17.9,0
2023-08-21,PROD_10,Higiene,10,178,16.69,0
2023-08-22,PROD_1,Bebida,13,52,10.15,0
2023-08-22,PROD_2,Bebida,10,118,7.34,0
2023-08-22,PROD_3,Alimento,6,198,16.7,0
2023-08-22,PROD_4,Alimento,10,100,6.43,0
2023-08-22,PROD_5,Higiene,12,158,18.44,0
2023-08-22,PROD_6,Alimento,17,167,7.25,0
2023-08-22,PROD_7,Bebida,12,138,21.21,0
2023-08-22,PROD_8,Alimento,12,78,12.76,0
2023-08-22,PROD_9,Higiene,11,163,10.46,0
2023-08-22,PROD_10,Alimento,9,187,5.66,0
2023-08-23,PROD_1,Bebida,6,90,6.66,0
2023-08-23,PROD_2,Bebida,11,158,24.98,0
2023-08-23,PROD_3,Alimento,9,116,5.18,0
2023-08-23,PROD_4,Bebida,19,98,18.29,1
2023-08-23,PROD_5,Higiene,6,162,15.79,0
2023-08-23,PROD_6,Alimento,10,79,24.07,0
2023-08-23,PROD_7,Alimento,14,112,8.34,0
2023-08-23,PROD_8,Alimento,8,130,10.79,0
2023-08-23,PROD_9,Bebida,18,164,8.18,0
2023-08-23,PROD_10,Higiene,19,70,6.5,1
2023-08-24,PROD_1,Bebida,9,93,16.08,0
2023-08-24,PROD_2,Alimento,15,83,14.83,0
2023-08-24,PROD_3,Higiene,13,77,7.91,0
2023-08-24,PROD_4,Bebida,8,137,24.2,0
2023-08-24,PROD_5,Bebida,11,161,6.53,0
2023-08-24,PROD_6,Higiene,10,187,11.56,0
2023-08-24,PROD_7,Higiene,14,186,10.78,0
2023-08-24,PROD_8,Alimento,11,113,22.07,0
2023-08-24,PROD_9,Alimento,11,59,17.89,0
2023-08-24,PROD_10,Bebida,14,156,19.94,0
2023-08-25,PROD_1,Alimento,14,127,4.7,0
2023-08-25,PROD_2,Higiene,11,133,23.24,0
2023-08-25,PROD_3,Bebida,13,113,6.19,0
2023-08-25,PROD_4,Higiene,11,174,9.65,0
2023-08-25,PROD_5,Higiene,13,93,22.88,0
2023-08-25,PROD_6,Alimento,10,126,9.2,0
2023-08-25,PROD_7,Alimento,8,184,7.57,0
2023-08-25,PROD_8,Bebida,27,154,18.69,1
2023-08-25,PROD_9,Higiene,10,197,13.23,1
2023-08-25,PROD_10,Alimento,9,160,4.81,0
2023-08-26,PROD_1,Alimento,14,183,23.83,0
2023-08-26,PROD_2,Alimento,3,80,6.96,0
2023-08-26,PROD_3,Bebida,17,128,7.45,0
2023-08-26,PROD_4,Alimento,10,63,10.18,0
2023-08-26,PROD_5,Alimento,16,53,5.87,0
2023-08-26,PROD_6,Alimento,11,116,24.78,0
2023-08-26,PROD_7,Alimento,6,192,23.87,0
2023-08-26,PROD_8,Bebida,19,90,8.14,1
2023-08-26,PROD_9,Alimento,20,86,17.23,1
2023-08-26,PROD_10,Alimento,30,188,16.02,1
2023-08-27,PROD_1,Alimento,7,114,3.58,0
2023-08-27,PROD_2,Alimento,10,186,18.11,0
2023-08-27,PROD_3,Higiene,10,82,4.41,0
2023-08-27,PROD_4,Bebida,6,75,15.27,0
2023-08-27,PROD_5,Higiene,8,132,23.35,0
2023-08-27,PROD_6,Alimento,8,85,16.12,0
2023-08-27,PROD_7,Alimento,16,183,18.71,1
2023-08-27,PROD_8,Alimento,22,137,15.55,1
2023-08-27,PROD_9,Alimento,8,121,23.81,0
2023-08-27,PROD_10,Bebida,6,192,23.81,0
2023-08-28,PROD_1,Alimento,18,173,9.88,1
2023-08-28,PROD_2,Bebida,7,140,18.44,0
2023-08-28,PROD_3,Bebida,10,158,5.79,1
2023-08-28,PROD_4,Alimento,7,81,7.9,0
2023-08-28,PROD_5,Bebida,30,63,15.66,1
2023-08-28,PROD_6,Higiene,9,62,14.8,0
2023-08-28,PROD_7,Alimento,11,104,15.69,0
2023-08-28,PROD_8,Alimento,4,130,17.58,0
2023-08-28,PROD_9,Alimento,14,189,11.28,0
2023-08-28,PROD_10,Bebida,7,179,7.85,0
2023-08-29,PROD_1,Bebida,12,196,9.16,0
2023-08-29,PROD_2,Bebida,17,161,22.54,0
2023-08-29,PROD_3,Alimento,11,137,5.47,0
2023-08-29,PROD_4,Alimento,7,183,9.15,0
2023-08-29,PROD_5,Bebida,14,153,6.18,1
2023-08-29,PROD_6,Alimento,8,80,15.19,0
2023-08-29,PROD_7,Alimento,11,190,4.76,0
2023-08-29,PROD_8,Alimento,16,182,11.83,1
2023-08-29,PROD_9,Bebida,18,111,16.98,0
2023-08-29,PROD_10,Higiene,7,103,4.49,0
2023-08-30,PROD_1,Alimento,25,174,8.57,1
2023-08-30,PROD_2,Higiene,18,174,15.51,1
2023-08-30,PROD_3,Alimento,13,152,14.45,0
2023-08-30,PROD_4,Bebida,5,186,15.15,0
2023-08-30,PROD_5,Higiene,17,179,7.58,1
2023-08-30,PROD_6,Higiene,7,187,19.87,0
2023-08-30,PROD_7,Alimento,8,91,3.63,0
2023-08-30,PROD_8,Bebida,3,79,5.85,0
2023-08-30,PROD_9,Higiene,16,99,4.03,0
2023-08-30,PROD_10,Higiene,20,175,19.28,1
2023-08-31,PROD_1,Higiene,12,161,18.59,0
2023-08-31,PROD_2,Alimento,10,145,6.1,0
2023-08-31,PROD_3,Bebida,14,159,12.78,1
2023-08-31,PROD_4,Higiene,12,52,10.5,0
2023-08-31,PROD_5,Alimento,9,81,18.22,0
2023-08-31,PROD_6,Higiene,12,123,7.21,0
2023-08-31,PROD_7,Bebida,15,170,16.43,0
2023-08-31,PROD_8,Alimento,14,100,16.85,0
2023-08-31,PROD_9,Higiene,12,70,5.96,0
2023-08-31,PROD_10,Higiene,7,53,15.76,0
2023-09-01,PROD_1,Higiene,12,134,7.31,0
2023-09-01,PROD_2,Higiene,5,94,17.18,0
2023-09-01,PROD_3,Higiene,8,91,19.24,0
2023-09-01,PROD_4,Alimento,8,135,4.59,0
2023-09-01,PROD_5,Higiene,11,171,13.38,0
2023-09-01,PROD_6,Alimento,15,147,23.69,0
2023-09-01,PROD_7,Bebida,8,153,21.41,0
2023-09-01,PROD_8,Bebida,7,131,12.88,0
2023-09-01,PROD_9,Higiene,5,197,17.84,0
2023-09-01,PROD_10,Alimento,11,150,8.46,0
2023-09-02,PROD_1,Higiene,22,168,12.23,1
2023-09-02,PROD_2,Alimento,10,194,21.83,0
2023-09-02,PROD_3,Higiene,29,83,7.36,1
2023-09-02,PROD_4,Bebida,9,190,6.96,0
2023-09-02,PROD_5,Higiene,11,83,16.56,0
2023-09-02,PROD_6,Higiene,12,194,11.37,0
2023-09-02,PROD_7,Alimento,12,168,13.84,0
2023-09-02,PROD_8,Higiene,15,173,13.37,0
2023-09-02,PROD_9,Alimento,2,55,6.11,0
2023-09-02,PROD_10,Higiene,10,62,5.04,0
2023-09-03,PROD_1,Alimento,24,179,8.23,1
2023-09-03,PROD_2,Bebida,11,126,7.91,0
2023-09-03,PROD_3,Bebida,7,163,9.43,0
2023-09-03,PROD_4,Higiene,9,182,9.85,0
2023-09-03,PROD_5,Alimento,9,93,23.13,0
2023-09-03,PROD_6,Higiene,15,67,20.37,0
2023-09-03,PROD_7,Alimento,7,127,21.41,0
2023-09-03,PROD_8,Alimento,7,53,10.42,0
2023-09-03,PROD_9,Higiene,6,152,8.55,0
2023-09-03,PROD_10,Bebida,7,131,11.82,0
2023-09-04,PROD_1,Bebida,23,119,12.72,1
2023-09-04,PROD_2,Bebida,12,122,5.52,0
2023-09-04,PROD_3,Higiene,8,186,21.91,0
2023-09-04,PROD_4,Alimento,7,117,4.23,0
2023-09-04,PROD_5,Alimento,12,85,17.41,0
2023-09-04,PROD_6,Alimento,12,147,23.83,0
2023-09-04,PROD_7,Alimento,35,129,23.67,1
2023-09-04,PROD_8,Alimento,14,149,8.73,0
2023-09-04,PROD_9,Alimento,11,111,6.13,1
2023-09-04,PROD_10,Alimento,9,88,23.18,0
2023-09-05,PROD_1,Alimento,18,99,7.52,1
2023-09-05,PROD_2,Higiene,12,178,4.46,0
2023-09-05,PROD_3,Higiene,8,131,21.98,0
2023-09-05,PROD_4,Higiene,10,109,19.16,1
2023-09-05,PROD_5,Bebida,10,134,19.82,0
2023-09-05,PROD_6,Higiene,10,194,19.37,0
2023-09-05,PROD_7,Higiene,6,76,8.38,0
2023-09-05,PROD_8,Bebida,11,89,9.64,0
2023-09-05,PROD_9,Alimento,22,159,13.86,1
2023-09-05,PROD_10,Alimento,8,83,7.89,0
2023-09-06,PROD_1,Bebida,4,197,22.97,0
2023-09-06,PROD_2,Alimento,7,100,12.33,0
2023-09-06,PROD_3,Bebida,7,80,17.25,0
2023-09-06,PROD_4,Alimento,8,94,15.96,0
2023-09-06,PROD_5,Higiene,18,172,19.54,1
2023-09-06,PROD_6,Alimento,12,89,21.85,0
2023-09-06,PROD_7,Higiene,15,70,22.7,1
2023-09-06,PROD_8,Alimento,21,65,23.63,1
2023-09-06,PROD_9,Higiene,12,128,13.17,0
